AssetPath,FileName,Duration,Channels,Frequency,SourceFileSize,LoadType,CompressionFormat,Quality,PreloadAudioData,LoadInBackground,ForceToMono,Ambisonic,UsageCategory,ReferenceStatus,EstimatedRuntimeMemory,SuggestedSettings,Warnings
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_009.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_009.wav",1.38,1,24000,132560,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",132560,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_010.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_010.wav",1.1,1,24000,105680,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",105680,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_012.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_012.wav",0.78,1,24000,74960,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",74960,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_PRECHOICE_013.wav","VO_CS_CS_07_FINALCHOICE_PRECHOICE_013.wav",2.62,1,24000,251600,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",251600,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_000.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_000.wav",1.58,1,24000,151760,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",151760,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_003.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_003.wav",0.86,1,24000,82640,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",82640,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_005.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_005.wav",0.94,1,24000,90320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",90320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_007.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_007.wav",0.58,1,24000,55760,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",55760,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_009.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_009.wav",0.5,1,24000,48080,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",48080,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_011.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_011.wav",2.1,1,24000,201680,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",201680,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_013.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_013.wav",1.94,1,24000,186320,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",186320,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_015.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_015.wav",2.54,1,24000,243920,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",243920,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_018.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_018.wav",0.34,1,8000,32720,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",32720,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_020.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_020.wav",1.9,1,24000,182480,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",182480,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_022.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_022.wav",1.7,1,24000,163280,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",163280,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_024.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_024.wav",1.82,1,24000,174800,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",174800,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_026.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_026.wav",1.86,1,24000,178640,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",178640,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_028.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_028.wav",1.26,1,24000,121040,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",121040,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
"Assets/_Project/Audio/Voice/Unit07/VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_030.wav","VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_030.wav",1.82,1,24000,174800,"CompressedInMemory","Vorbis",0.70,False,True,True,False,"VoiceDialogue","VoiceLineCatalog",174800,"CompressedInMemory; Vorbis; q=0.70; preload=False; background=True; mono=True; sampleRate=Optimize",""
