AssetPath,Dimensions,TextureType,SpriteMode,SourceFileSize,EstimatedRuntimeMemory,HasAlpha,ReadWriteEnabled,MipMaps,FilterMode,WrapMode,PixelsPerUnit,MaxSize,DefaultCompression,AndroidOverride,AndroidFormat,CompressionQuality,CrunchCompression,SpriteAtlas,SuggestedAction,Warnings
"Assets/_Project/Prefabs/Bullets/46.png","253x154","Sprite","Multiple",19109,155848,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/47.png","243x146","Sprite","Multiple",14609,141912,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/48.png","231x132","Sprite","Multiple",25812,121968,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/49.png","231x132","Sprite","Multiple",11207,121968,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/50.png","231x132","Sprite","Multiple",10992,121968,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/51.png","231x132","Sprite","Multiple",11183,121968,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/52.png","231x132","Sprite","Multiple",10980,121968,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/53.png","231x132","Sprite","Multiple",11187,121968,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/54.png","231x132","Sprite","Multiple",10654,121968,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/55.png","233x134","Sprite","Multiple",33984,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/56.png","233x134","Sprite","Multiple",34786,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/57.png","233x134","Sprite","Multiple",35071,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/58.png","233x134","Sprite","Multiple",34581,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/59.png","233x134","Sprite","Multiple",34879,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/60.png","233x134","Sprite","Multiple",35014,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/61.png","233x134","Sprite","Multiple",34020,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/62.png","233x134","Sprite","Multiple",34864,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/63.png","233x134","Sprite","Multiple",34729,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/64.png","233x134","Sprite","Multiple",22685,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/65.png","233x134","Sprite","Multiple",24327,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Bullets/66.png","233x134","Sprite","Multiple",24131,124888,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Character/Girl-Sheet.png","1056x24","Sprite","Multiple",8920,101376,True,False,False,"Point","Clamp",100,2048,"Compressed",True,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override",""
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb ALL No Shadow/Chomb_noShadow1.png","224x512","Sprite","Multiple",14067,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb ALL No Shadow/Chomb_noShadow2.png","224x512","Sprite","Multiple",14554,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb ALL No Shadow/Chomb_noShadow3.png","224x512","Sprite","Multiple",13733,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb ALL No Shadow/Chomb_noShadow4.png","224x512","Sprite","Multiple",14318,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb All/Chomb1.png","224x512","Sprite","Multiple",14916,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb All/Chomb2.png","224x512","Sprite","Multiple",15269,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb All/Chomb3.png","224x512","Sprite","Multiple",14710,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb All/Chomb4.png","224x512","Sprite","Multiple",14870,458752,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb individual/chomb_boom.png","224x96","Sprite","Multiple",3311,86016,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb individual/chomb_hurt.png","128x96","Sprite","Multiple",3522,49152,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb individual/chomb_walk.png","192x96","Sprite","Multiple",3766,73728,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb individual/chomp_idle.png","128x96","Sprite","Multiple",2651,49152,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/ChomBombs (full) v1.1/ChomBombs/Chomb individual/explodeFx.png","192x32","Sprite","Multiple",1962,24576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime1/Slime1_Attack.psd","640x256","Sprite","Multiple",214542,655360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime1/Slime1_Death.psd","640x256","Sprite","Multiple",192628,655360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime1/Slime1_Hurt.psd","320x256","Sprite","Multiple",120515,327680,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime1/Slime1_Idle.psd","384x256","Sprite","Multiple",129236,393216,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime1/Slime1_Run.psd","512x256","Sprite","Multiple",159746,524288,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime1/Slime1_Walk.psd","512x256","Sprite","Multiple",156329,524288,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime2/Slime2_Attack.psd","704x256","Sprite","Multiple",296726,720896,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime2/Slime2_Death.psd","640x256","Sprite","Multiple",261891,655360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime2/Slime2_Hurt.psd","320x256","Sprite","Multiple",155947,327680,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime2/Slime2_Idle.psd","384x256","Sprite","Multiple",164459,393216,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime2/Slime2_Run.psd","512x256","Sprite","Multiple",210926,524288,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime2/Slime2_Walk.psd","512x256","Sprite","Multiple",207166,524288,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime3/Slime3_Attack.psd","576x256","Sprite","Multiple",427439,589824,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime3/Slime3_Death.psd","640x256","Sprite","Multiple",296461,655360,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime3/Slime3_Hurt.psd","320x256","Sprite","Multiple",171136,327680,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime3/Slime3_Idle.psd","384x256","Sprite","Multiple",179572,393216,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime3/Slime3_Run.psd","512x256","Sprite","Multiple",234711,524288,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Slime/PSD/Slime3/Slime3_Walk.psd","512x256","Sprite","Multiple",224880,524288,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Extras/fx fire.png","192x96","Sprite","Multiple",1385,73728,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Extras/fx Rainbow.png","192x96","Sprite","Multiple",2510,73728,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Extras/fx rainbowbeam.png","192x96","Sprite","Multiple",4216,73728,True,False,False,"Point","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/NoShadow/all_Vomfy_NoShadow1.png","512x512","Sprite","Multiple",29867,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/NoShadow/all_Vomfy_NoShadow2.png","512x512","Sprite","Multiple",29843,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/NoShadow/all_Vomfy_NoShadow3.png","512x512","Sprite","Multiple",29811,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/NoShadow/all_Vomfy_NoShadow4.png","512x512","Sprite","Multiple",29766,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/NoShadow/all_Vomfy_NoShadow5.png","512x512","Sprite","Multiple",29818,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/NoShadow/all_Vomfy_NoShadow6.png","512x512","Sprite","Multiple",30001,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Shadow/all_Vomfy1.png","512x512","Sprite","Multiple",31589,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Shadow/all_Vomfy2.png","512x512","Sprite","Multiple",31554,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Shadow/all_Vomfy3.png","512x512","Sprite","Multiple",31490,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Shadow/all_Vomfy4.png","512x512","Sprite","Multiple",31487,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Shadow/all_Vomfy5.png","512x512","Sprite","Multiple",31699,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/_Project/Prefabs/Enemies/Vomfy/VomfyAll/Shadow/all_Vomfy6.png","512x512","Sprite","Multiple",31683,1048576,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled; Max Size greatly exceeds source dimensions"
"Assets/2D Health & Damage System asset/Sprites/Ground.png","1087x259","Sprite","Multiple",218443,1126132,False,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Android override disabled"
"Assets/2D Health & Damage System asset/Sprites/sky_bg_2048x1024.png","2048x1024","Sprite","Multiple",403136,8388608,True,False,False,"Bilinear","Clamp",100,2048,"Compressed",False,"AutomaticCompressed",50,False,"","Mipmaps off; Read/Write off; Clamp; preserve Point/Bilinear by visual class; Android ETC2 override","Potential pixel sprite is not Point filtered; Large texture has no Android override; Android override disabled"
