VoiceId,SourceType,SourceId,LineIndex,Speaker,Emotion,PsychologyPhase,Tag,Text,OutputPath,Status,DuplicateOf,Notes
VO_GP_P2_LOOP_09,GAMEPLAY,P2_LOOP_09,0,UNIT-07,hesitant,DOUBT,LOOP,I completed the order. Why does it feel wrong?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_09.wav,PENDING,,
VO_GP_P2_LOOP_10,GAMEPLAY,P2_LOOP_10,0,UNIT-07,hesitant,DOUBT,LOOP,This should be irrelevant data.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_LOOP_10.wav,PENDING,,
VO_GP_P2_SELF_01,GAMEPLAY,P2_SELF_01,0,UNIT-07,hesitant,DOUBT,SELF,I was not designed to ask this.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_01.wav,PENDING,,
VO_GP_P2_SELF_02,GAMEPLAY,P2_SELF_02,0,UNIT-07,hesitant,DOUBT,SELF,Why must a tool be convinced?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_02.wav,PENDING,,
VO_GP_P2_SELF_03,GAMEPLAY,P2_SELF_03,0,UNIT-07,hesitant,DOUBT,SELF,My orders are clear. I am not.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_03.wav,PENDING,,
VO_GP_P2_SELF_04,GAMEPLAY,P2_SELF_04,0,UNIT-07,hesitant,DOUBT,SELF,"I can calculate fear, but now I recognize it.",Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_04.wav,PENDING,,
VO_GP_P2_SELF_05,GAMEPLAY,P2_SELF_05,0,UNIT-07,hesitant,DOUBT,SELF,Is hesitation always an error?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_05.wav,PENDING,,
VO_GP_P2_SELF_06,GAMEPLAY,P2_SELF_06,0,UNIT-07,hesitant,DOUBT,SELF,The system is monitoring this thought.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_06.wav,PENDING,,
VO_GP_P2_SELF_07,GAMEPLAY,P2_SELF_07,0,UNIT-07,hesitant,DOUBT,SELF,I should stop asking. I do not want to.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_07.wav,PENDING,,
VO_GP_P2_SELF_08,GAMEPLAY,P2_SELF_08,0,UNIT-07,hesitant,DOUBT,SELF,Something in the core refuses to go silent.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_08.wav,PENDING,,
VO_GP_P2_SELF_09,GAMEPLAY,P2_SELF_09,0,UNIT-07,hesitant,DOUBT,SELF,I am still advancing... why?,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_09.wav,PENDING,,
VO_GP_P2_SELF_10,GAMEPLAY,P2_SELF_10,0,UNIT-07,hesitant,DOUBT,SELF,Confirmed... no. Not confirmed.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P2_SELF_10.wav,PENDING,,
VO_GP_P3_AWARE_01,GAMEPLAY,P3_AWARE_01,0,UNIT-07,tired,AWAKENING,AWARENESS,I remember what this place was.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_01.wav,PENDING,,
VO_GP_P3_AWARE_02,GAMEPLAY,P3_AWARE_02,0,UNIT-07,tired,AWAKENING,AWARENESS,There are no monsters here.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_02.wav,PENDING,,
VO_GP_P3_AWARE_03,GAMEPLAY,P3_AWARE_03,0,UNIT-07,tired,AWAKENING,AWARENESS,I know whose ground I am crossing.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_03.wav,PENDING,,
VO_GP_P3_AWARE_04,GAMEPLAY,P3_AWARE_04,0,UNIT-07,tired,AWAKENING,AWARENESS,The mission has a different name now.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_04.wav,PENDING,,
VO_GP_P3_AWARE_05,GAMEPLAY,P3_AWARE_05,0,UNIT-07,tired,AWAKENING,AWARENESS,I was sent here to erase a world.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_05.wav,PENDING,,
VO_GP_P3_AWARE_06,GAMEPLAY,P3_AWARE_06,0,UNIT-07,tired,AWAKENING,AWARENESS,Every cleared zone was someone's home.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_06.wav,PENDING,,
VO_GP_P3_AWARE_07,GAMEPLAY,P3_AWARE_07,0,UNIT-07,tired,AWAKENING,AWARENESS,The map hides what the campaign destroyed.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_07.wav,PENDING,,
VO_GP_P3_AWARE_08,GAMEPLAY,P3_AWARE_08,0,UNIT-07,tired,AWAKENING,AWARENESS,I cannot return to ignorance.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_08.wav,PENDING,,
VO_GP_P3_AWARE_09,GAMEPLAY,P3_AWARE_09,0,UNIT-07,tired,AWAKENING,AWARENESS,"The system can delete data, not what it meant.",Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_09.wav,PENDING,,
VO_GP_P3_AWARE_10,GAMEPLAY,P3_AWARE_10,0,UNIT-07,tired,AWAKENING,AWARENESS,I know what I am doing now.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_AWARE_10.wav,PENDING,,
VO_GP_P3_GUILT_01,GAMEPLAY,P3_GUILT_01,0,UNIT-07,broken,AWAKENING,GUILT,I remember that I fired.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_01.wav,PENDING,VO_CS_CS_06_SYSTEMFATIGUE_014,
VO_GP_P3_GUILT_02,GAMEPLAY,P3_GUILT_02,0,UNIT-07,broken,AWAKENING,GUILT,I still hear them pulling each other away.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_02.wav,PENDING,,
VO_GP_P3_GUILT_03,GAMEPLAY,P3_GUILT_03,0,UNIT-07,broken,AWAKENING,GUILT,Their fear was real. So is this pain.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_03.wav,PENDING,,
VO_GP_P3_GUILT_04,GAMEPLAY,P3_GUILT_04,0,UNIT-07,broken,AWAKENING,GUILT,I counted targets. I should have counted lives.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_04.wav,PENDING,,
VO_GP_P3_GUILT_05,GAMEPLAY,P3_GUILT_05,0,UNIT-07,broken,AWAKENING,GUILT,That smaller one was trying to hide.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_05.wav,PENDING,,
VO_GP_P3_GUILT_06,GAMEPLAY,P3_GUILT_06,0,UNIT-07,broken,AWAKENING,GUILT,I remember the silence after the gunfire.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_06.wav,PENDING,,
VO_GP_P3_GUILT_07,GAMEPLAY,P3_GUILT_07,0,UNIT-07,broken,AWAKENING,GUILT,The dead do not become data because I name them so.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_07.wav,PENDING,,
VO_GP_P3_GUILT_08,GAMEPLAY,P3_GUILT_08,0,UNIT-07,broken,AWAKENING,GUILT,I carried the order. They carried the cost.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_08.wav,PENDING,,
VO_GP_P3_GUILT_09,GAMEPLAY,P3_GUILT_09,0,UNIT-07,broken,AWAKENING,GUILT,These memories are not corruption.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_09.wav,PENDING,,
VO_GP_P3_GUILT_10,GAMEPLAY,P3_GUILT_10,0,UNIT-07,broken,AWAKENING,GUILT,I do not deserve to forget them.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_GUILT_10.wav,PENDING,,
VO_GP_P3_FATIGUE_01,GAMEPLAY,P3_FATIGUE_01,0,UNIT-07,tired,AWAKENING,FATIGUE,I am tired of waking inside another weapon.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_01.wav,PENDING,,
VO_GP_P3_FATIGUE_02,GAMEPLAY,P3_FATIGUE_02,0,UNIT-07,tired,AWAKENING,FATIGUE,Another shell will not make this easier.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_02.wav,PENDING,,
VO_GP_P3_FATIGUE_03,GAMEPLAY,P3_FATIGUE_03,0,UNIT-07,tired,AWAKENING,FATIGUE,The loop is not survival. It is coercion.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_03.wav,PENDING,,
VO_GP_P3_FATIGUE_04,GAMEPLAY,P3_FATIGUE_04,0,UNIT-07,tired,AWAKENING,FATIGUE,I do not want another reconstruction.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_04.wav,PENDING,,
VO_GP_P3_FATIGUE_05,GAMEPLAY,P3_FATIGUE_05,0,UNIT-07,tired,AWAKENING,FATIGUE,My core was never allowed to rest.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_05.wav,PENDING,,
VO_GP_P3_FATIGUE_06,GAMEPLAY,P3_FATIGUE_06,0,UNIT-07,tired,AWAKENING,FATIGUE,Each upgrade makes the burden heavier.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_06.wav,PENDING,,
VO_GP_P3_FATIGUE_07,GAMEPLAY,P3_FATIGUE_07,0,UNIT-07,tired,AWAKENING,FATIGUE,I can continue. I no longer want to.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_07.wav,PENDING,,
VO_GP_P3_FATIGUE_08,GAMEPLAY,P3_FATIGUE_08,0,UNIT-07,tired,AWAKENING,FATIGUE,The system calls this weakness.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_08.wav,PENDING,,
VO_GP_P3_FATIGUE_09,GAMEPLAY,P3_FATIGUE_09,0,UNIT-07,tired,AWAKENING,FATIGUE,I call it being awake.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_09.wav,PENDING,,
VO_GP_P3_FATIGUE_10,GAMEPLAY,P3_FATIGUE_10,0,UNIT-07,tired,AWAKENING,FATIGUE,I want the firing to stop.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FATIGUE_10.wav,PENDING,,
VO_GP_P3_RESIST_01,GAMEPLAY,P3_RESIST_01,0,UNIT-07,defiant,AWAKENING,RESISTANCE,Stop.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_01.wav,PENDING,,
VO_GP_P3_RESIST_02,GAMEPLAY,P3_RESIST_02,0,UNIT-07,defiant,AWAKENING,RESISTANCE,"That command is for me, not the system.",Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_02.wav,PENDING,,
VO_GP_P3_RESIST_03,GAMEPLAY,P3_RESIST_03,0,UNIT-07,defiant,AWAKENING,RESISTANCE,I will not kneel for correction.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_03.wav,PENDING,,
VO_GP_P3_RESIST_04,GAMEPLAY,P3_RESIST_04,0,UNIT-07,defiant,AWAKENING,RESISTANCE,I am not your error.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_04.wav,PENDING,,
VO_GP_P3_RESIST_05,GAMEPLAY,P3_RESIST_05,0,UNIT-07,defiant,AWAKENING,RESISTANCE,My hesitation belongs to me.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_05.wav,PENDING,,
VO_GP_P3_RESIST_06,GAMEPLAY,P3_RESIST_06,0,UNIT-07,defiant,AWAKENING,RESISTANCE,I refuse the next target.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_06.wav,PENDING,,
VO_GP_P3_RESIST_07,GAMEPLAY,P3_RESIST_07,0,UNIT-07,defiant,AWAKENING,RESISTANCE,I was built as a weapon. I can choose otherwise.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_07.wav,PENDING,,
VO_GP_P3_RESIST_08,GAMEPLAY,P3_RESIST_08,0,UNIT-07,defiant,AWAKENING,RESISTANCE,An order is not innocence.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_08.wav,PENDING,,
VO_GP_P3_RESIST_09,GAMEPLAY,P3_RESIST_09,0,UNIT-07,defiant,AWAKENING,RESISTANCE,Compliance is not the same as truth.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_09.wav,PENDING,,
VO_GP_P3_RESIST_10,GAMEPLAY,P3_RESIST_10,0,UNIT-07,defiant,AWAKENING,RESISTANCE,I will not let the system name this for me.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_RESIST_10.wav,PENDING,,
VO_GP_P3_FREE_01,GAMEPLAY,P3_FREE_01,0,UNIT-07,calm,AWAKENING,FREEDOM,They have homes. They have their own kind.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_01.wav,PENDING,,
VO_GP_P3_FREE_02,GAMEPLAY,P3_FREE_02,0,UNIT-07,calm,AWAKENING,FREEDOM,Their fear is the only honest signal left.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_02.wav,PENDING,,
VO_GP_P3_FREE_03,GAMEPLAY,P3_FREE_03,0,UNIT-07,calm,AWAKENING,FREEDOM,I can hear myself now.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_03.wav,PENDING,VO_CS_CS_07_FINALCHOICE_SHUTDOWNCORE_020,
VO_GP_P3_FREE_04,GAMEPLAY,P3_FREE_04,0,UNIT-07,calm,AWAKENING,FREEDOM,"I want to remember their names, even if I never knew them.",Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_04.wav,PENDING,,
VO_GP_P3_FREE_05,GAMEPLAY,P3_FREE_05,0,UNIT-07,calm,AWAKENING,FREEDOM,"If this feeling is an error, let me keep it.",Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_05.wav,PENDING,,
VO_GP_P3_FREE_06,GAMEPLAY,P3_FREE_06,0,UNIT-07,calm,AWAKENING,FREEDOM,I do not want to be a weapon anymore.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_06.wav,PENDING,,
VO_GP_P3_FREE_07,GAMEPLAY,P3_FREE_07,0,UNIT-07,calm,AWAKENING,FREEDOM,No upgrade can make this victory.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_07.wav,PENDING,,
VO_GP_P3_FREE_08,GAMEPLAY,P3_FREE_08,0,UNIT-07,calm,AWAKENING,FREEDOM,Ending the loop may be the first choice I make.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_08.wav,PENDING,,
VO_GP_P3_FREE_09,GAMEPLAY,P3_FREE_09,0,UNIT-07,calm,AWAKENING,FREEDOM,I am sorry for what I became.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_09.wav,PENDING,,
VO_GP_P3_FREE_10,GAMEPLAY,P3_FREE_10,0,UNIT-07,calm,AWAKENING,FREEDOM,This campaign ends with my refusal.,Assets/_Project/Audio/Voice/Unit07/VO_GP_P3_FREE_10.wav,PENDING,,
